A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A694,BRONXDALE HIGH SCHOOL 925 ASTOR AVE BRONX,B551,Bronxdale High School 925 Astor Avenue Bronx,0.9982411
A618,BRONX ENGINEERING AND TECHNOLOGY ACADEMY 99 TERRACE VIEW AVE BRONX,B523,Bronx Engineering And Technology Academy 99 Terrace View Avenue Bronx,0.9982139
A937,BROOKLYN THEATRE ARTS HIGH SCHOOL 6565 FLATLANDS AVE BROOKLYN,B604,Brooklyn Theatre Arts High School 6565 Flatlands Avenue Brooklyn,0.9981312
A1982,KIPP FREEDOM CHARTER SCHOOL 2246 JEROME AVE BRONX,B2363,Kipp Freedom Charter School 2246 Jerome Avenue Bronx,0.9981284
A3018,HENDRICK HUDSON HIGH SCHOOL 2166 ALBANY POST RD MONTROSE,B1856,Hendrick Hudson High School 2166 Albany Post Road Montrose,0.9981258
A4205,WOODLAWN ELEMENTARY SCHOOL 3311 WELLS AVE SCHENECTADY,B5407,Woodlawn Elementary School 3311 Wells Avenue Schenectady,0.9981205
A1903,ICAHN CHARTER SCHOOL 7 1535 STORY AVE BRONX,B2099,Icahn Charter School 7 1535 Story Avenue Bronx,0.99809843
A87,ICAHN CHARTER SCHOOL 1 1525 BROOK AVE BRONX,B2092,Icahn Charter School 1 1525 Brook Avenue Bronx,0.9980854
A2673,FREMONT ELEMENTARY SCHOOL 115 RICHMOND RD W EAST SYRACUSE,B1524,Fremont Elementary School 115 W Richmond Rd East Syracuse,0.99803686
A677,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE 925 ASTOR AVE BRONX,B927,Collegiate Institute For Math And Science 925 Astor Avenue Bronx,0.998021
A1984,ELM COMMUNITY CHARTER SCHOOL 79-17 51ST AVE ELMHURST,B1328,Elm Community Charter School 79-17 51st Avenue Elmhurst,0.9980134
A775,BEDFORD ACADEMY HIGH SCHOOL 1119 BEDFORD AVE BROOKLYN,B317,Bedford Academy High School 1119 Bedford Avenue Brooklyn,0.998005
A1336,WILLIAMSBURG PREPARATORY SCHOOL 257 N 6TH ST BROOKLYN,B5365,Williamsburg Preparatory School 257 N 6th Street Brooklyn,0.9979967
A1846,BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL 82 LEWIS AVE BROOKLYN,B322,Bedford Stuyvesant New Beginnings Charter School 82 Lewis Avenue Brooklyn,0.9979949
A554,SOUTH BRONX INTERNATIONAL MIDDLE SCHOOL 1000 TELLER AVE BRONX,B4547,South Bronx International Middle School 1000 Teller Avenue Bronx,0.99797684
A3734,EAST NORTHPORT MIDDLE SCHOOL 1075 5TH AVE EAST NORTHPORT,B1212,East Northport Middle School 1157 5th Ave East Northport,0.99794054
A688,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT 2441 WALLACE AVE BRONX,B3980,Pelham Academy Of Academics And Community Engagement 2441 Wallace Avenue Bronx,0.9979252
A1383,BROOKLYN GARDENS ELEMENTARY SCHOOL 574 DUMONT AVE BROOKLYN,B576,Brooklyn Gardens Elementary School 574 Dumont Avenue Brooklyn,0.99791974
A3255,GEORGE WASHINGTON ELEMENTARY SCHOOL 3634 LEXINGTON AVE MOHEGAN LAKE,B1597,George Washington Elementary School 3634 Lexington Avenue Mohegan Lake,0.9978975
A2653,TIMBER POINT ELEMENTARY SCHOOL 200 TIMBER POINT RD EAST ISLIP,B4959,Timber Point Elementary School 200 Timberpoint Rd East Islip,0.99788463
A633,CROTONA INTERNATIONAL HIGH SCHOOL 2474 CROTONA AVE BRONX,B1024,Crotona International High School 2474 Crotona Avenue Bronx,0.9978785
A693,ONE WORLD MIDDLE SCHOOL AT EDENWALD 3750 BAYCHESTER AVE BRONX,B3120,One World Middle School At Edenwald 3750 Baychester Avenue Bronx,0.9978614
A3931,PLEASANTVILLE HIGH SCHOOL 60 ROMER AVE PLEASANTVILLE,B4048,Pleasantville High School 60 Romer Avenue Pleasantville,0.9978568
A1722,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC 2630 BENSON AVE BROOKLYN,B2475,Life Academy High School For Film And Music 2630 Benson Avenue Brooklyn,0.99785495
A692,BAYCHESTER MIDDLE SCHOOL 3750 BAYCHESTER AVE BRONX,B295,Baychester Middle School 3750 Baychester Avenue Bronx,0.9978353
A531,EAGLE ACADEMY FOR YOUNG MEN 4143 3RD AVE BRONX,B1159,Eagle Academy For Young Men 4143 Third Avenue Bronx,0.9978291
A896,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS 883 CLASSON AVE BROOKLYN,B2128,International High School At Prospect Heights 883 Classon Avenue Brooklyn,0.9978229
A4196,HOWE ELEMENTARY SCHOOL 1065 BAKER AVE SCHENECTADY,B2006,Howe Elementary School 1065 Baker Avenue Schenectady,0.9978142
A1373,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL 1400 PENNSYLVANIA AVE BROOKLYN,B1517,Frederick Douglass Academy Viii Middle School 1400 Pennsylvania Avenue Brooklyn,0.9978064
A2599,DEPEW MIDDLE SCHOOL 5201 S TRANSIT RD DEPEW,B1081,Depew Middle School 5201 Transit Rd Depew,0.99778783
A785,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE 300 WILLOUGHBY AVE BROOKLYN,B579,Brooklyn High School For Leadership And Community Service 300 Willoughby Avenue Brooklyn,0.99778485
A537,BRONX CENTER FOR SCIENCE AND MATHEMATICS 1363 FULTON AVE BRONX,B500,Bronx Center For Science And Mathematics 1363 Fulton Avenue Bronx,0.99776375
A1719,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES 521 WEST AVE BROOKLYN,B4156,Rachel Carson High School For Coastal Studies 521 West Avenue Brooklyn,0.99776065
A947,BROOKLYN SCIENCE AND ENGINEERING ACADEMY 5404 TILDEN AVE BROOKLYN,B600,Brooklyn Science And Engineering Academy 5404 Tilden Avenue Brooklyn,0.9977544
A1882,MOTT HALL CHARTER SCHOOL 1260 FRANKLIN AVE BRONX,B2861,Mott Hall Charter School 1260 Franklin Avenue Bronx,0.99775183
A1378,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE 605 SHEPHERD AVE BROOKLYN,B1211,East New York Middle School Of Excellence 605 Shepherd Avenue Brooklyn,0.9977498
A1806,BRONX COMMUNITY CHARTER SCHOOL 3170 WEBSTER AVE BRONX,B512,Bronx Community Charter School 3170 Webster Avenue Bronx,0.9977354
A93,RIVERHEAD CHARTER SCHOOL 3685 MIDDLE COUNTRY RD CALVERTON,B4236,Riverhead Charter School 3685 Middle Country Road Calverton,0.99773145
A1992,URBAN DOVE TEAM CHARTER SCHOOL II 671 PROSPECT AVE BRONX,B5065,Urban Dove Team Charter School Ii 671 Prospect Avenue Bronx,0.997728
A695,BRONX PARK MIDDLE SCHOOL 2441 WALLACE AVE BRONX,B541,Bronx Park Middle School 2441 Wallace Avenue Bronx,0.9977038
A4798,YORKTOWN HIGH SCHOOL 2727 CROMPOND RD YORKTOWN HEIGHTS,B5457,Yorktown High School 2727 Crompond Road Yorktown Heights,0.9976798
A867,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL 1186 CARROLL ST BROOKLYN,B2749,Medgar Evers College Preparatory School 1186 Carroll Street Brooklyn,0.997672
A1938,SOUTH BRONX EARLY COLLEGE ACADEMY CHARTER SCHOOL 801 E 156TH ST BRONX,B4546,South Bronx Early College Academy Charter School 801 East 156th Street Bronx,0.9976668
A2598,DEPEW HIGH SCHOOL 5201 S TRANSIT RD DEPEW,B1080,Depew High School 5201 Transit Rd Depew,0.9976461
A425,JILL CHAIFETZ TRANSFER HIGH SCHOOL 778 FOREST AVE BRONX,B2261,Jill Chaifetz Transfer High School 778 Forest Avenue Bronx,0.9976271
A2490,HARRIS HILL ELEMENTARY SCHOOL 4260 S HARRIS HILL RD WILLIAMSVILLE,B1803,Harris Hill Elementary School 4260 Harris Hill Rd Williamsville,0.9975765
A625,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL 2780 RESERVOIR AVE BRONX,B2351,Kingsbridge International High School 2780 Reservoir Avenue Bronx,0.9975744
A4653,CORNWELL AVENUE SCHOOL 250 CORNWELL AVE WEST HEMPSTEAD,B996,Cornwell Avenue School 250 Cornwell Avenue West Hempstead,0.99757123
A740,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL 800 HOME ST BRONX,B499,Bronx Career And College Preparatory High School 800 Home Street Bronx,0.99756336
A1266,PORT RICHMOND HIGH SCHOOL 85 ST JOSEPHS AVE STATEN ISLAND,B4063,Port Richmond High School 85 Saint Josephs Ave Staten Island,0.99754834
A673,BRONX HEALTH SCIENCES HIGH SCHOOL 750 BAYCHESTER AVE BRONX,B529,Bronx Health Sciences High School 750 Baychester Avenue Bronx,0.9975424
A932,KURT HAHN EXPEDITIONARY LEARNING SCHOOL 5800 TILDEN AVE BROOKLYN,B2382,Kurt Hahn Expeditionary Learning School 5800 Tilden Avenue Brooklyn,0.9975349
A1298,GRAND CONCOURSE ACADEMY CHARTER SCHOOL 625 BOLTON AVE BRONX,B1672,Grand Concourse Academy Charter School 625 Bolton Avenue Bronx,0.9975321
A545,SHERIDAN ACADEMY FOR YOUNG LEADERS 1116 SHERIDAN AVE BRONX,B4491,Sheridan Academy For Young Leaders 1116 Sheridan Avenue Bronx,0.99752605
A830,WEST BROOKLYN COMMUNITY HIGH SCHOOL 1053 41ST ST BROOKLYN,B5256,West Brooklyn Community High School 1053 41st Street Brooklyn,0.9974923
A4202,PAIGE ELEMENTARY SCHOOL 104 ELLIOTT AVE SCHENECTADY,B3912,Paige Elementary School 104 Elliott Avenue Schenectady,0.9974899
A641,HARRY S TRUMAN HIGH SCHOOL 750 BAYCHESTER AVE BRONX,B1814,Harry S Truman High School 750 Baychester Avenue Bronx,0.99748135
A1640,FORT HAMILTON HIGH SCHOOL 8301 SHORE RD BROOKLYN,B1473,Fort Hamilton High School 8301 Shore Road Brooklyn,0.9974621
A1789,ROCHESTER ACADEMY CHARTER SCHOOL 841 GENESEE ST ROCHESTER,B4264,Rochester Academy Charter School 841 Genesee Street Rochester,0.9974563
A689,BAYCHESTER ACADEMY 3500 EDSON AVE BRONX,B294,Baychester Academy 3500 Edson Avenue Bronx,0.9974437
A3605,MYLES ELEMENTARY SCHOOL 100 CLINTON RD NEW HARTFORD,B2905,Myles Elementary School 110 Clinton Rd New Hartford,0.99740404
A3181,CANTIAGUE ELEMENTARY SCHOOL 678 CANTIAGUE ROCK RD JERICHO,B691,Cantiague Elementary School 698 Cantiague Rock Rd Jericho,0.9973912
A1879,URBAN DOVE TEAM CHARTER SCHOOL III 31-20 37TH ST ASTORIA,B5067,Urban Dove Team Iii Charter School 31-20 37th St Astoria,0.99736106
A684,BRONX GREEN MIDDLE SCHOOL 2441 WALLACE AVE BRONX,B526,Bronx Green Middle School 2441 Wallace Avenue Bronx,0.99735856
A483,BRONX RIVER HIGH SCHOOL 3000 E TREMONT AVE BRONX,B544,Bronx River High School 3000 East Tremont Ave Bronx,0.99733275
A546,MOUNT EDEN CHILDREN'S ACADEMY 1501 JEROME AVE BRONX,B2873,Mount Eden Children'S Academy 1501 Jerome Avenue Bronx,0.9973228
A614,DISCOVERY HIGH SCHOOL 2780 RESERVOIR AVE BRONX,B1097,Discovery High School 2780 Reservoir Avenue Bronx,0.9973044
A1718,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE 2630 BENSON AVE BROOKLYN,B2126,International High School At Lafayette 2630 Benson Avenue Brooklyn,0.99730146
A1282,NAPLES STREET ELEMENTARY SCHOOL 1055 TARGEE ST STATEN ISLAND,B2914,Naples Street Elementary School 1055 Targee Street Staten Island,0.99729407
A1840,HEALTH SCIENCES CHARTER SCHOOL 1140 ELLICOTT ST BUFFALO,B1832,Health Sciences Charter School 1140 Ellicott Street Buffalo,0.99727917
A1371,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHOOL 400 PENNSYLVANIA AVE BROOKLYN,B5416,World Academy For Total Community Health High School 400 Pennsylvania Avenue Brooklyn,0.9972774
A900,BROWNSVILLE ACADEMY HIGH SCHOOL 1150 E NEW YORK AVE BROOKLYN,B613,Brownsville Academy High School 1150 East New York Avenue Brooklyn,0.9972594
A477,BRONX ARENA HIGH SCHOOL 1440 STORY AVE BRONX,B496,Bronx Arena High School 1440 Story Avenue Bronx,0.9972451
A1862,ICAHN CHARTER SCHOOL 5 1500 PELHAM PKWY S BRONX,B2095,Icahn Charter School 3 1500 Pelham Pkwy S Bronx,0.9972422
A474,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP 885 BOLTON AVE BRONX,B4536,Soundview Academy For Culture And Scholarship 885 Bolton Avenue Bronx,0.99722534
A4195,HAMILTON ELEMENTARY SCHOOL 1091 WEBSTER ST SCHENECTADY,B1763,Hamilton Elementary School 1091 Webster Street Schenectady,0.9972179
A1788,PAVE ACADEMY CHARTER SCHOOL 732 HENRY ST BROOKLYN,B3963,Pave Academy Charter School 732 Henry Street Brooklyn,0.9972035
A424,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY 345 BROOK AVE BRONX,B51,Academy Of Applied Mathematics And Technology 345 Brook Avenue Bronx,0.99719924
A935,BROOKLYN BRIDGE ACADEMY 6565 FLATLANDS AVE BROOKLYN,B565,Brooklyn Bridge Academy 6565 Flatlands Avenue Brooklyn,0.99719703
A1413,BROOKLYN DEMOCRACY ACADEMY 985 ROCKAWAY AVE BROOKLYN,B571,Brooklyn Democracy Academy 985 Rockaway Avenue Brooklyn,0.9971962
A1341,BROOKLYN ARBOR ELEMENTARY SCHOOL 325 S 3RD ST BROOKLYN,B560,Brooklyn Arbor Elementary School 325 South 3rd St Brooklyn,0.99719477
A626,INTERNATIONAL SCHOOL FOR LIBERAL ARTS 2780 RESERVOIR AVE BRONX,B2132,International School For Liberal Arts 2780 Reservoir Avenue Bronx,0.9971943
A3265,HILLVIEW ELEMENTARY SCHOOL 11 PLEASANTVIEW DR LANCASTER,B1947,Hillview Elementary School 11 Pleasant View Dr Lancaster,0.9971717
A1333,CONSELYEA PREPARATORY SCHOOL 208 N 5TH ST BROOKLYN,B971,Conselyea Preparatory School 208 N 5 St Brooklyn,0.9971437
A4188,HEATHCOTE SCHOOL 26 PALMER AVE SCARSDALE,B1833,Heathcote School 26 Palmer Avenue Scarsdale,0.9971396
A738,URBAN SCHOLARS COMMUNITY SCHOOL 1180 TINTON AVE BRONX,B5070,Urban Scholars Community School 1180 Tinton Avenue Bronx,0.9971329
A3121,INDIAN RIVER INTERMEDIATE SCHOOL 32430 US RT 11 PHILADELPHIA,B2114,Indian River Intermediate School 32430 Us Route 11 Philadelphia,0.99713194
A2608,SPRINGHURST ELEMENTARY SCHOOL 175 WALGROVE AVE DOBBS FERRY,B4607,Springhurst Elementary School 175 Walgrove Avenue Dobbs Ferry,0.99711686
A968,ALL CITY LEADERSHIP SECONDARY SCHOOL 321 PALMETTO ST BROOKLYN,B128,All City Leadership Secondary School 321 Palmetto Street Brooklyn,0.9971122
A4201,MONT PLEASANT MIDDLE SCHOOL 1121 FOREST RD SCHENECTADY,B2830,Mont Pleasant Middle School 1121 Forest Road Schenectady,0.99708027
A3974,PUTNAM VALLEY ELEMENTARY SCHOOL 171 OSCAWANA LAKE RD PUTNAM VALLEY,B4128,Putnam Valley Elementary School 171 Oscawana Lake Road Putnam Valley,0.9970645
A1868,CENTRAL QUEENS ACADEMY CHARTER SCHOOL 88-14 JUSTICE AVE ELMHURST,B790,Central Queens Academy Charter School 88-14 Justice Avenue Elmhurst,0.997053
A3932,PLEASANTVILLE MIDDLE SCHOOL 40 ROMER AVE PLEASANTVILLE,B4049,Pleasantville Middle School 40 Romer Avenue Pleasantville,0.99704295
A3933,POCANTICO HILLS CENTRAL SCHOOL 599 BEDFORD RD SLEEPY HOLLOW,B4050,Pocantico Hills Central School 599 Bedford Road Sleepy Hollow,0.99703956
A1766,CHARTER SCHOOL OF EDUCATIONAL EXCELLENCE 260 WARBURTON AVE YONKERS,B824,Charter School Of Educational Excellence 260 Warburton Avenue Yonkers,0.9970343
A941,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES 5800 TILDEN AVE BROOKLYN,B1032,Cultural Academy For The Arts And Sciences 5800 Tilden Avenue Brooklyn,0.9970094
A4745,MILTON L OLIVE MIDDLE SCHOOL 140 GARDEN CITY AVE WYANDANCH,B2806,Milton L Olive Middle School 140 Garden City Avenue Wyandanch,0.9970051
A475,MOTT HALL COMMUNITY SCHOOL 650 HOLLYWOOD AVE BRONX,B2862,Mott Hall Community School 650 Hollywood Avenue Bronx,0.99699897
A696,PELHAM GARDENS MIDDLE SCHOOL 2545 GUNTHER AVE BRONX,B3982,Pelham Gardens Middle School 2545 Gunther Avenue Bronx,0.99699837
A462,BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS 928 SIMPSON ST BRONX,B547,Bronx Studio School For Writers And Artists 928 Simpson Street Bronx,0.9969921
A1370,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL 400 PENNSYLVANIA AVE BROOKLYN,B3997,Performing Arts And Technology High School 400 Pennsylvania Avenue Brooklyn,0.99697036
A4206,YATES ELEMENTARY SCHOOL 725 SALINA ST SCHENECTADY,B5421,Yates Elementary School 725 Salina Street Schenectady,0.99695665
A936,IT TAKES A VILLAGE ACADEMY 5800 TILDEN AVE BROOKLYN,B2160,It Takes A Village Academy 5800 Tilden Avenue Brooklyn,0.99692035
A1388,HIGHLAND PARK COMMUNITY SCHOOL 528 RIDGEWOOD AVE BROOKLYN,B1932,Highland Park Community School 528 Ridgewood Avenue Brooklyn,0.99688673
A898,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT ERASMUS 911 FLATBUSH AVE BROOKLYN,B1914,High School For Youth And Community Development At Erasmus 911 Flatbush Avenue Brooklyn,0.9968836
A628,AMPARK NEIGHBORHOOD 3961 HILLMAN AVE BRONX,B146,Ampark Neighborhood 3961 Hillman Avenue Bronx,0.99684787
A2270,TODD ELEMENTARY SCHOOL 45 INGHAM RD BRIARCLIFF MANOR,B4966,Todd Elementary School 45 Ingham Road Briarcliff Manor,0.9968047
A1414,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL 985 ROCKAWAY AVE BROOKLYN,B2761,Metropolitan Diploma Plus High School 985 Rockaway Avenue Brooklyn,0.99676466
A3017,FURNACE WOODS ELEMENTARY SCHOOL 239 WATCH HILL RD CORTLANDT MANOR,B1546,Furnace Woods Elementary School 239 Watch Hill Road Cortlandt Manor,0.99674964
A870,CLARA BARTON HIGH SCHOOL 901 CLASSON AVE BROOKLYN,B882,Clara Barton High School 901 Classon Avenue Brooklyn,0.9967427
A2952,ARMOR ELEMENTARY SCHOOL 5301 ABBOTT RD HAMBURG,B180,Armor Elementary School 5301 Abbott Road Hamburg,0.99673927
A639,BEDFORD PARK ELEMENTARY SCHOOL 3177 WEBSTER AVE BRONX,B319,Bedford Park Elementary School 3177 Webster Avenue Bronx,0.9967345
A72,CHARTER SCHOOL FOR APPLIED TECHNOLOGIES 2303 KENMORE AVE BUFFALO,B823,Charter School For Applied Technologies 2303 Kenmore Avenue Buffalo,0.99672925
A724,SCHOOL OF PERFORMING ARTS 977 FOX ST BRONX,B4423,School Of Performing Arts 977 Fox Street Bronx,0.9967128
A1762,PROFESSIONAL PATHWAYS HIGH SCHOOL 3000 AVE X BROOKLYN,B4092,Professional Pathways High School 3000 Avenue X Brooklyn,0.9967119
A1823,ACADEMIC LEADERSHIP CHARTER SCHOOL 677 E 141ST ST BRONX,B37,Academic Leadership Charter School 677 East 141st Street Bronx,0.996706
A4108,ROXBURY CENTRAL SCHOOL 53729 NYS RT 30 ROXBURY,B4314,Roxbury Central School 53729 Nys Route 30 Roxbury,0.9967055
A859,BRIGHTER CHOICE COMMUNITY SCHOOL 280 HART ST BROOKLYN,B472,Brighter Choice Community School 280 Hart Street Brooklyn,0.9966688
A905,ACADEMY OF HOSPITALITY AND TOURISM 911 FLATBUSH AVE BROOKLYN,B55,Academy Of Hospitality And Tourism 911 Flatbush Avenue Brooklyn,0.99664545
A4698,GEORGE WASHINGTON SCHOOL 100 ORCHARD ST WHITE PLAINS,B1599,George Washington School 100 Orchard Street White Plains,0.9966079
A1900,UNITED CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE III 3000 AVE X BROOKLYN,B5027,United Charter High School For Advanced Math & Science Iii 3000 Avenue X Brooklyn,0.99657345
A3976,PUTNAM VALLEY HIGH SCHOOL 146 PEEKSKILL HOLLOW RD PUTNAM VALLEY,B4129,Putnam Valley High School 146 Peekskill Hollow Road Putnam Valley,0.9965633
A3817,SOUTH SENECA ELEMENTARY SCHOOL 8326 MAIN ST INTERLAKEN,B4568,South Seneca Elementary School 8326 Main Street Interlaken,0.99655306
A1318,JOHN ERICSSON MIDDLE SCHOOL 126 424 LEONARD ST BROOKLYN,B2271,John Ericsson Middle School 126 424 Leonard Street Brooklyn,0.9965466
A1387,SCHOOL OF THE FUTURE BROOKLYN 574 DUMONT AVE BROOKLYN,B4428,School Of The Future Brooklyn 574 Dumont Avenue Brooklyn,0.9965413
A3585,HIGHVIEW ELEMENTARY SCHOOL 24 HIGHVIEW AVE NANUET,B1934,Highview Elementary School 24 Highview Avenue Nanuet,0.99653816
A611,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE 2925 GOULDEN AVE BRONX,B1917,High School Of American Studies At Lehman College 2925 Goulden Avenue Bronx,0.9964849
A2965,HAMPTON BAYS MIDDLE SCHOOL 70 PONQUOGUE AVE HAMPTON BAYS,B1771,Hampton Bays Middle School 70 Ponquogue Avenue Hampton Bays,0.9964832
A938,VICTORY COLLEGIATE HIGH SCHOOL 6565 FLATLANDS AVE BROOKLYN,B5130,Victory Collegiate High School 6565 Flatlands Avenue Brooklyn,0.996482
A1785,HENRY JOHNSON CHARTER SCHOOL 30 WATERVLIET AVE ALBANY,B1862,Henry Johnson Charter School 30 Watervliet Avenue Albany,0.99647516
A2989,HILLSIDE ELEMENTARY SCHOOL 120 LEFURGY AVE HASTINGS ON HUDSON,B1944,Hillside Elementary School 120 Lefurgy Avenue Hastings On Hudson,0.9964566
A1332,BROOKLYN PREPARATORY HIGH SCHOOL 257 N 6TH ST BROOKLYN,B590,Brooklyn Preparatory High School 257 N 6 St Brooklyn,0.99645525
A1883,UNITED CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE II 900 TINTON AVE BRONX,B5026,United Charter High School For Advanced Math & Science Ii 900 Tinton Avenue Bronx,0.9964516
A422,ACADEMY OF PUBLIC RELATIONS 778 FOREST AVE BRONX,B59,Academy Of Public Relations 778 Forest Avenue Bronx,0.9964498
A1292,WESTERN NEW YORK MARITIME CHARTER SCHOOL 2219 S PARK AVE BUFFALO,B5294,Western New York Maritime Charter School 2219 South Park Ave Buffalo,0.99638164
A3693,PARK AVENUE SCHOOL 1599 PARK AVE NORTH MERRICK,B3933,Park Avenue School 1599 Park Avenue North Merrick,0.9963216
A1774,NIAGARA CHARTER SCHOOL 2077 LOCKPORT RD NIAGARA FALLS,B2997,Niagara Charter School 2077 Lockport Road Niagara Falls,0.9963095
A894,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT 883 CLASSON AVE BROOKLYN,B559,Brooklyn Academy Of Science And The Environment 883 Classon Avenue Brooklyn,0.9962851
A3858,PEARL RIVER MIDDLE SCHOOL 520 GILBERT AVE PEARL RIVER,B3976,Pearl River Middle School 520 Gilbert Avenue Pearl River,0.9962784
A833,RED HOOK NEIGHBORHOOD SCHOOL 27 HUNTINGTON ST BROOKLYN,B4184,Red Hook Neighborhood School 27 Huntington Street Brooklyn,0.9962741
A427,BRONX HAVEN HIGH SCHOOL 333 E 151ST ST BRONX,B528,Bronx Haven High School 333 E. 151st  Street Bronx,0.9962727
A4187,GREENACRES SCHOOL 41 HUNTINGTON AVE SCARSDALE,B1702,Greenacres School 41 Huntington Avenue Scarsdale,0.99626434
A1415,EAGLE ACADEMY FOR YOUNG MEN II 1137 HERKIMER ST BROOKLYN,B1160,Eagle Academy For Young Men Ii 1137 Herkimer Street Brooklyn,0.99625564
A1410,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL 226 BRISTOL ST BROOKLYN,B1516,Frederick Douglass Academy Vii High School 226 Bristol Street Brooklyn,0.9962432
A2978,HARRISON HIGH SCHOOL 255 UNION AVE HARRISON,B1807,Harrison High School 255 Union Avenue Harrison,0.9962425
A3975,PUTNAM VALLEY MIDDLE SCHOOL 142 PEEKSKILL HOLLOW RD PUTNAM VALLEY,B4130,Putnam Valley Middle School 142 Peekskill Hollow Road Putnam Valley,0.99622416
A1821,SUMMIT ACADEMY CHARTER SCHOOL 27 HUNTINGTON ST BROOKLYN,B4772,Summit Academy Charter School 27 Huntington Street Brooklyn,0.9962189
A864,NELSON MANDELA HIGH SCHOOL 1700 FULTON ST BROOKLYN,B2937,Nelson Mandela High School 1700 Fulton Street Brooklyn,0.9961967
A80,TAPESTRY CHARTER SCHOOL 65 GREAT ARROW AVE BUFFALO,B4809,Tapestry Charter School 65 Great Arrow Avenue Buffalo,0.996191
A423,INTERNATIONAL COMMUNITY HIGH SCHOOL 345 BROOK AVE BRONX,B2125,International Community High School 345 Brook Avenue Bronx,0.99617124
A3258,THOMAS JEFFERSON ELEMENTARY SCHOOL 3636 GOMER ST YORKTOWN HEIGHTS,B4949,Thomas Jefferson Elementary School 3636 Gomer Street Yorktown Heights,0.99611104
A4290,SAINT JAMES ELEMENTARY SCHOOL 580 LAKE AVE SAINT JAMES,B4650,St James Elementary School 580 Lake Ave Saint James,0.9961092
A1416,MOTT HALL BRIDGES ACADEMY 210 CHESTER ST BROOKLYN,B2859,Mott Hall Bridges Academy 210 Chester Street Brooklyn,0.9961063
A2716,PARLEY COBURN SCHOOL 216 MT ZOAR ST ELMIRA,B3947,Parley Coburn School 216 Mount Zoar St Elmira,0.99605095
A476,BRONX BRIDGES HIGH SCHOOL 1980 LAFAYETTE AVE BRONX,B498,Bronx Bridges High School 1980 Lafayette Avenue Bronx,0.9960462
A2196,BEAVER RIVER MIDDLE SCHOOL 9508 ARTZ RD BEAVER FALLS,B308,Beaver River Middle School 9508 Artz Road Beaver Falls,0.9960226
A3090,HUDSON FALLS INTERMEDIATE SCHOOL 139 MAPLE ST HUDSON FALLS,B2010,Hudson Falls Intermediate School 135 Maple St Hudson Falls,0.9960129
A2909,EARLY CHILDHOOD PROGRAM 475 W HARTSDALE AVE HARTSDALE,B1171,Early Childhood Program 475 West Hartsdale Avenue Hartsdale,0.99598485
A97,GLOBAL CONCEPTS CHARTER SCHOOL 1001 RIDGE RD LACKAWANNA,B1631,Global Concepts Charter School 1001 Ridge Road Lackawanna,0.9959824
A3396,CENTRAL SCHOOL 1100 PALMER AVE LARCHMONT,B792,Central School 1100 Palmer Avenue Larchmont,0.99597
A1424,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL 75-40 PARSONS BLVD FLUSHING,B4250,Robert F. Kennedy Community High School 75-40  Parsons Blvd Flushing,0.9959506
A1782,ICAHN CHARTER SCHOOL 2 1640 BRONXDALE AVE BRONX,B2094,Icahn Charter School 2 1640 Bronx Dale Ave Bronx,0.9959482
A479,WESTCHESTER SQUARE ACADEMY 3000 E TREMONT AVE BRONX,B5293,Westchester Square Academy 3000 East Tremont Avenue Bronx,0.9959381
A707,HIGH SCHOOL OF WORLD CULTURES 1300 BOYNTON AVE BRONX,B1925,High School Of World Cultures 1300 Boynton Avenue Bronx,0.9959369
A904,RONALD EDMONDS LEARNING CENTER II 430 HOWARD AVE BROOKLYN,B4292,Ronald Edmonds Learning Center Ii 430 Howard Avenue Brooklyn,0.99591565
